2022-09-12 15:44:28,082 1463074 [INFO] Logs and models will be save in log/leaper.
2022-09-12 15:46:47,335 1463074 [INFO] Iter=0, max=10.00, avg=2.93, min=0.00, std=4.55
2022-09-12 15:46:47,336 1463074 [INFO] Best model updated, score=10.0
2022-09-12 15:48:28,808 1463074 [INFO] Iter=1, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 15:50:21,124 1463074 [INFO] Iter=2, max=10.00, avg=0.04, min=0.00, std=0.62
2022-09-12 15:55:30,438 1467896 [INFO] Logs and models will be save in log/leaper.
2022-09-12 15:55:56,634 1468025 [INFO] Logs and models will be save in log/leaper.
2022-09-12 15:58:09,496 1468025 [INFO] Iter=0, max=10.00, avg=4.02, min=0.00, std=4.90
2022-09-12 15:58:09,498 1468025 [INFO] Best model updated, score=10.0
2022-09-12 15:58:42,886 1468025 [INFO] Iter=1, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 15:59:35,952 1468025 [INFO] Iter=2, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 16:00:47,056 1468025 [INFO] Iter=3, max=10.00, avg=0.08, min=0.00, std=0.88
2022-09-12 16:01:36,933 1468025 [INFO] Iter=4, max=10.00, avg=0.12, min=0.00, std=1.08
2022-09-12 16:02:23,265 1468025 [INFO] Iter=5, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 16:03:44,819 1468025 [INFO] Iter=6, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 16:06:28,592 1468025 [INFO] Iter=7, max=10.00, avg=3.87, min=0.00, std=4.87
2022-09-12 16:07:32,745 1468025 [INFO] Iter=8, max=10.00, avg=0.39, min=0.00, std=1.94
2022-09-12 16:08:41,345 1468025 [INFO] Iter=9, max=10.00, avg=0.08, min=0.00, std=0.88
2022-09-12 16:11:41,595 1468025 [INFO] Iter=10, max=10.00, avg=3.91, min=0.00, std=4.88
2022-09-12 16:13:15,005 1468025 [INFO] Iter=11, max=10.00, avg=0.04, min=0.00, std=0.62
2022-09-12 16:14:26,993 1468025 [INFO] Iter=12, max=10.00, avg=0.08, min=0.00, std=0.88
2022-09-12 16:15:31,960 1468025 [INFO] Iter=13, max=10.00, avg=0.04, min=0.00, std=0.62
2022-09-12 16:18:33,740 1468025 [INFO] Iter=14, max=10.00, avg=3.48, min=0.00, std=4.76
2022-09-12 16:21:34,029 1468025 [INFO] Iter=15, max=10.00, avg=4.02, min=0.00, std=4.90
2022-09-12 16:22:28,313 1468025 [INFO] Iter=16, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 16:25:14,883 1468025 [INFO] Iter=17, max=10.00, avg=4.26, min=0.00, std=4.94
2022-09-12 16:28:29,729 1468025 [INFO] Iter=18, max=10.00, avg=4.61, min=0.00, std=4.98
2022-09-12 16:30:38,581 1468025 [INFO] Iter=19, max=10.00, avg=1.37, min=0.00, std=3.44
2022-09-12 16:31:28,333 1468025 [INFO] Iter=20, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 16:32:49,133 1468025 [INFO] Iter=21, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 16:33:55,880 1468025 [INFO] Iter=22, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 16:34:57,965 1468025 [INFO] Iter=23, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 16:36:29,923 1468025 [INFO] Iter=24, max=10.00, avg=0.35, min=0.00, std=1.84
2022-09-12 16:37:32,061 1468025 [INFO] Iter=25, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 16:40:33,225 1468025 [INFO] Iter=26, max=10.00, avg=4.61, min=0.00, std=4.98
2022-09-12 16:42:29,969 1468025 [INFO] Iter=27, max=10.00, avg=0.31, min=0.00, std=1.74
2022-09-12 16:45:31,827 1468025 [INFO] Iter=28, max=10.00, avg=4.06, min=0.00, std=4.91
2022-09-12 16:46:34,852 1468025 [INFO] Iter=29, max=10.00, avg=0.47, min=0.00, std=2.11
2022-09-12 16:49:40,203 1468025 [INFO] Iter=30, max=10.00, avg=5.12, min=0.00, std=5.00
2022-09-12 16:52:30,362 1468025 [INFO] Iter=31, max=10.00, avg=4.88, min=0.00, std=5.00
2022-09-12 16:53:10,243 1468025 [INFO] Iter=32, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 16:56:22,844 1468025 [INFO] Iter=33, max=10.00, avg=4.77, min=0.00, std=4.99
2022-09-12 16:57:28,797 1468025 [INFO] Iter=34, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 17:00:16,184 1468025 [INFO] Iter=35, max=10.00, avg=5.39, min=0.00, std=4.98
2022-09-12 17:01:28,239 1468025 [INFO] Iter=36, max=10.00, avg=0.16, min=0.00, std=1.24
2022-09-12 17:02:40,214 1468025 [INFO] Iter=37, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 17:03:41,521 1468025 [INFO] Iter=38, max=10.00, avg=0.04, min=0.00, std=0.62
2022-09-12 17:05:32,273 1468025 [INFO] Iter=39, max=10.00, avg=0.78, min=0.00, std=2.68
2022-09-12 17:08:37,480 1468025 [INFO] Iter=40, max=10.00, avg=3.83, min=0.00, std=4.86
2022-09-12 17:11:23,006 1468025 [INFO] Iter=41, max=10.00, avg=5.23, min=0.00, std=4.99
2022-09-12 17:12:21,354 1468025 [INFO] Iter=42, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 17:13:04,630 1468025 [INFO] Iter=43, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 17:13:40,976 1468025 [INFO] Iter=44, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 17:16:44,614 1468025 [INFO] Iter=45, max=10.00, avg=4.57, min=0.00, std=4.98
2022-09-12 17:17:36,220 1468025 [INFO] Iter=46, max=10.00, avg=0.20, min=0.00, std=1.38
2022-09-12 17:18:06,361 1468025 [INFO] Iter=47, max=10.00, avg=0.08, min=0.00, std=0.88
2022-09-12 17:19:29,724 1468025 [INFO] Iter=48, max=10.00, avg=0.20, min=0.00, std=1.38
2022-09-12 17:22:14,575 1468025 [INFO] Iter=49, max=10.00, avg=5.51, min=0.00, std=4.97
2022-09-12 17:23:19,422 1468025 [INFO] Iter=50, max=10.00, avg=0.43, min=0.00, std=2.03
2022-09-12 17:24:36,528 1468025 [INFO] Iter=51, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 17:25:37,895 1468025 [INFO] Iter=52, max=10.00, avg=0.43, min=0.00, std=2.03
2022-09-12 17:28:28,698 1468025 [INFO] Iter=53, max=10.00, avg=5.16, min=0.00, std=5.00
2022-09-12 17:29:42,761 1468025 [INFO] Iter=54, max=10.00, avg=0.23, min=0.00, std=1.51
2022-09-12 17:32:22,427 1468025 [INFO] Iter=55, max=10.00, avg=5.31, min=0.00, std=4.99
2022-09-12 17:33:22,908 1468025 [INFO] Iter=56, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 17:34:11,796 1468025 [INFO] Iter=57, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 17:35:09,017 1468025 [INFO] Iter=58, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 17:35:45,905 1468025 [INFO] Iter=59, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 17:38:51,802 1468025 [INFO] Iter=60, max=10.00, avg=4.84, min=0.00, std=5.00
2022-09-12 17:39:46,970 1468025 [INFO] Iter=61, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 17:40:40,630 1468025 [INFO] Iter=62, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 17:41:59,895 1468025 [INFO] Iter=63, max=10.00, avg=0.12, min=0.00, std=1.08
2022-09-12 17:44:45,411 1468025 [INFO] Iter=64, max=10.00, avg=4.88, min=0.00, std=5.00
2022-09-12 17:45:16,903 1468025 [INFO] Iter=65, max=10.00, avg=0.20, min=0.00, std=1.38
2022-09-12 17:46:26,784 1468025 [INFO] Iter=66, max=10.00, avg=0.16, min=0.00, std=1.24
2022-09-12 17:47:17,116 1468025 [INFO] Iter=67, max=10.00, avg=0.27, min=0.00, std=1.63
2022-09-12 17:48:04,219 1468025 [INFO] Iter=68, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 17:50:59,066 1468025 [INFO] Iter=69, max=10.00, avg=4.69, min=0.00, std=4.99
2022-09-12 17:52:25,950 1468025 [INFO] Iter=70, max=10.00, avg=0.08, min=0.00, std=0.88
2022-09-12 17:53:20,594 1468025 [INFO] Iter=71, max=10.00, avg=0.90, min=0.00, std=2.86
2022-09-12 17:54:24,046 1468025 [INFO] Iter=72, max=10.00, avg=0.27, min=0.00, std=1.63
2022-09-12 17:55:42,057 1468025 [INFO] Iter=73, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-12 17:57:05,632 1468025 [INFO] Iter=74, max=10.00, avg=3.01, min=0.00, std=4.59
2022-09-12 17:59:55,335 1468025 [INFO] Iter=75, max=10.00, avg=5.43, min=0.00, std=4.98
2022-09-12 18:02:38,583 1468025 [INFO] Iter=76, max=10.00, avg=5.04, min=0.00, std=5.00
2022-09-12 18:03:38,391 1468025 [INFO] Iter=77, max=10.00, avg=0.47, min=0.00, std=2.11
2022-09-12 18:06:27,238 1468025 [INFO] Iter=78, max=10.00, avg=5.51, min=0.00, std=4.97
